overlay,id_exp_sfc,id_data_ec,Timestamp_synchronized__s,E_WE_uncompensated__VvsRHE,j__mA_cm2geo_fc_top_cell_Aideal
third,4382,1148,530.755,1.653493970632553,0.00048658809183193603
third,4382,1149,530.955,1.6524870097637177,0.00048490212959848825
third,4382,1150,531.155,1.651494950056076,0.00048118757725626796
third,4382,1151,531.355,1.6504920423030853,0.0004791947826279673
third,4382,1152,531.555,1.6494929492473602,0.0004787757649447953
third,4382,1153,531.755,1.6484880149364471,0.00047513123659310156
third,4382,1154,531.955,1.6474920213222504,0.00047350589652767614
third,4382,1155,532.155,1.6464960277080536,0.00047307997438110255
third,4382,1156,532.355,1.645495980978012,0.00047014308007633165
third,4382,1157,532.555,1.6444949805736542,0.0004682007223083404
third,4382,1158,532.755,1.6434870660305023,0.0004627417401489739
third,4382,1159,532.955,1.6424950063228607,0.0004620131968405442
third,4382,1160,533.155,1.641491025686264,0.00046266128601160666
third,4382,1161,533.355,1.6404909789562225,0.00046159280805825695
third,4382,1162,533.555,1.6394899785518646,0.0004600363657233706
third,4382,1163,533.755,1.6384969651699066,0.0004556420420269614
third,4382,1164,533.955,1.6374950110912323,0.00045047358597654193
third,4382,1165,534.155,1.636499971151352,0.0004490561143305468
third,4382,1166,534.355,1.6354920566082,0.0004490638512469826
third,4382,1167,534.555,1.6344910562038422,0.00044649274659901844
third,4382,1168,534.755,1.6334969699382782,0.00044049041744742605
third,4382,1169,534.955,1.6324909627437592,0.00044124133905212897
third,4382,1170,535.155,1.6314869821071625,0.0004396730465034612
third,4382,1171,535.355,1.6304870545864105,0.00043487072288462723
third,4382,1172,535.555,1.6294840276241302,0.0004327354318839963
third,4382,1173,535.755,1.6284889876842499,0.00043211545024479555
third,4382,1174,535.955,1.6274900138378143,0.0004320035097956041
third,4382,1175,536.155,1.6264840066432953,0.0004289656928023889
third,4382,1176,536.355,1.6254839599132538,0.0004237754950374283
third,4382,1177,536.555,1.624481052160263,0.00042160959914583297
third,4382,1178,536.755,1.6234910190105438,0.0004220572630069477
third,4382,1179,536.955,1.6224850118160248,0.0004194398347960197
third,4382,1180,537.155,1.6214849650859833,0.00041874023147248595
third,4382,1181,537.355,1.6204820573329926,0.00041695555010274335
third,4382,1182,537.555,1.6194860637187958,0.0004158457433046353
third,4382,1183,537.755,1.618496984243393,0.00041246142997787745
third,4382,1184,537.955,1.6174889504909515,0.0004100940070002596
third,4382,1185,538.155,1.6164890229701996,0.0004055907543759299
third,4382,1186,538.355,1.615488976240158,0.0004041082289737008
third,4382,1187,538.555,1.6144900023937225,0.00040163386026509693
third,4382,1188,538.755,1.6134919822216034,0.000403153038084745
third,4382,1189,538.955,1.6124930083751678,0.00040281535595980005
third,4382,1190,539.155,1.6114940345287323,0.00039450960477857463
third,4382,1191,539.355,1.610491007566452,0.0003904970342500992
third,4382,1192,539.555,1.6094920337200165,0.00038437231001856194
third,4382,1193,539.755,1.6084899604320526,0.00038298901791479587
third,4382,1194,539.955,1.6074930131435394,0.00038346344269256984
third,4382,1195,540.155,1.6064949929714203,0.0003818210373399427
third,4382,1196,540.355,1.6054960191249847,0.0003789654296255733
third,4382,1197,540.555,1.604492038488388,0.00037885104078510466
third,4382,1198,540.755,1.6034930646419525,0.00037990103338431184
third,4382,1199,540.955,1.602493017911911,0.0003792137944367277
third,4382,1200,541.155,1.6014940440654755,0.00037600177440414307
third,4382,1201,541.355,1.6004960238933563,0.00037825035246916784
third,4382,1202,541.555,1.5994900166988373,0.0003734047412925538
third,4382,1203,541.755,1.5984940230846405,0.0003699126252978628
third,4382,1204,541.955,1.5974889695644379,0.0003716514972668099
third,4382,1205,542.155,1.5964970290660858,0.00036784733380384576
third,4382,1206,542.355,1.5954940021038055,0.0003643858227001192
third,4382,1207,542.555,1.594488948583603,0.00036068696454598544
third,4382,1208,542.755,1.5934910476207733,0.0003622654179184534
third,4382,1209,542.955,1.5924919545650482,0.0003597130434637594
third,4382,1210,543.155,1.5914799869060516,0.0003552194375010616
third,4382,1211,543.355,1.5904869735240936,0.0003562054781201096
third,4382,1212,543.555,1.5894939601421356,0.00035208456627762013
third,4382,1213,543.755,1.588496059179306,0.00035516980860987373
third,4382,1214,543.955,1.587490051984787,0.0003533134873113617
third,4382,1215,544.155,1.586489051580429,0.00034785504379807616
third,4382,1216,544.355,1.58549103140831,0.0003502888916310431
third,4382,1217,544.555,1.5844909846782684,0.00034401229368858407
third,4382,1218,544.755,1.583484023809433,0.0003468417036162879
third,4382,1219,544.955,1.5824869573116302,0.0003446129575206081
third,4382,1220,545.155,1.581490010023117,0.0003424900798637523
third,4382,1221,545.355,1.5804869830608368,0.0003418494338021724
third,4382,1222,545.555,1.5794950425624847,0.0003360836437318658
third,4382,1223,545.755,1.5784940421581268,0.00034256478028161824
third,4382,1224,545.955,1.5774910151958466,0.00034183097293194264
third,4382,1225,546.155,1.5764890611171722,0.0003420765710609539
third,4382,1226,546.355,1.5754869878292084,0.00034122891351689067
third,4382,1227,546.555,1.5744880139827728,0.0003347425374098051
third,4382,1228,546.755,1.5734860599040985,0.00034217636748941067
third,4382,1229,546.955,1.5724910199642181,0.0003418684578023959
third,4382,1230,547.155,1.571485012769699,0.00033954929261685075
third,4382,1231,547.355,1.57048699259758,0.0003392410891228827
third,4382,1232,547.555,1.5694930255413055,0.0003306395477914644
third,4382,1233,547.755,1.56849405169487,0.0003336958256549093
third,4382,1234,547.955,1.567488044500351,0.0003291087890810754
third,4382,1235,548.155,1.5664850175380707,0.000325349553598047
third,4382,1236,548.355,1.5654840171337128,0.00032644697153629264
third,4382,1237,548.555,1.5644859969615936,0.00031805765676077804
third,4382,1238,548.755,1.5634840428829193,0.0003235999087074805
third,4382,1239,548.955,1.562489002943039,0.0003208314147547522
third,4382,1240,549.155,1.5614839494228363,0.0003180824834483284
third,4382,1241,549.355,1.5604890286922455,0.00032160740788613314
third,4382,1242,549.555,1.5594869554042816,0.00031357041661540086
third,4382,1243,549.755,1.5584850013256073,0.00031264223148223206
third,4382,1244,549.955,1.5574919879436493,0.00031205341786398947
third,4382,1245,550.155,1.556490033864975,0.00030950794787269704
third,4382,1246,550.355,1.5554920136928558,0.00031142628692225945
third,4382,1247,550.555,1.5544950664043427,0.0003040078817076999
third,4382,1248,550.755,1.5534890592098236,0.00030911512797619057
third,4382,1249,550.955,1.5524869859218597,0.00030860622984923427
third,4382,1250,551.155,1.551492065191269,0.0003048362459284992
third,4382,1251,551.355,1.550489991903305,0.00030917577462812566
third,4382,1252,551.555,1.5494880378246307,0.00029748703225143203
third,4382,1253,551.755,1.5484950244426727,0.00030828149971414543
third,4382,1254,551.955,1.5474890172481537,0.0003015577765566526
third,4382,1255,552.155,1.5464900434017181,0.00029969124546651483
third,4382,1256,552.355,1.545492023229599,0.0002992573660482905
third,4382,1257,552.555,1.5444940030574799,0.0002898450644293557
third,4382,1258,552.755,1.5434920489788055,0.00029307613294607654
third,4382,1259,552.955,1.5424840152263641,0.0002904490580735166
third,4382,1260,553.155,1.5414880216121674,0.0002896909871662844
third,4382,1261,553.355,1.5404900014400482,0.00029368176701239317
third,4382,1262,553.555,1.539491981267929,0.0002819296602694468
third,4382,1263,553.755,1.5384840667247772,0.0002884579283512845
third,4382,1264,553.955,1.537487953901291,0.0002870291696215017
third,4382,1265,554.155,1.5364830195903778,0.00028309460483911636
third,4382,1266,554.355,1.5354829728603363,0.00028586035659361426
third,4382,1267,554.555,1.5344880521297455,0.0002733211165389759
third,4382,1268,554.755,1.5334909856319427,0.0002762614385915348
third,4382,1269,554.955,1.5324929654598236,0.00027555899513411955
third,4382,1270,555.155,1.5314900577068329,0.00027556046416888583
third,4382,1271,555.355,1.5304900109767914,0.0002764720492091955
third,4382,1272,555.555,1.5294919908046722,0.00026801315115358417
third,4382,1273,555.755,1.5284839570522308,0.000273093807892805
third,4382,1274,555.955,1.5274840295314789,0.0002709179715326244
third,4382,1275,556.155,1.5265010297298431,0.0002690154490907124
third,4382,1276,556.355,1.5254909694194794,0.00027408574913483086
third,4382,1277,556.555,1.5244880616664886,0.00026519911712310086
third,4382,1278,556.755,1.5234900414943695,0.0002717556151563641
third,4382,1279,556.955,1.5224929749965668,0.00026983353006814766
third,4382,1280,557.155,1.5215019881725311,0.0002700079289788193
third,4382,1281,557.355,1.520497053861618,0.0002733776988613909
third,4382,1282,557.555,1.519489973783493,0.00026762694191352605
third,4382,1283,557.755,1.5185019671916962,0.00026938268329837267
third,4382,1284,557.955,1.517492026090622,0.00026644417305535885
third,4382,1285,558.155,1.5165010392665863,0.0002685869806172106
third,4382,1286,558.355,1.515498012304306,0.00027096253225386855
third,4382,1287,558.555,1.5144970118999481,0.00026442238947433673
third,4382,1288,558.755,1.513491004705429,0.00026716172308695416
third,4382,1289,558.955,1.512494057416916,0.00026327125383147036
third,4382,1290,559.155,1.5114969909191132,0.00026283218382373846
third,4382,1291,559.355,1.5105019509792328,0.0002632143777021021
third,4382,1292,559.555,1.5094879567623138,0.0002699378315365544
third,4382,1293,559.755,1.5084860026836395,0.0002658005399564208
third,4382,1294,559.955,1.5074929893016815,0.00026399338235475394
third,4382,1295,560.155,1.506494015455246,0.0002626387853967561
third,4382,1296,560.355,1.5054859817028046,0.0002644539982057248
third,4382,1297,560.555,1.504487007856369,0.0002815467563576128
third,4382,1298,560.755,1.5034930408000946,0.00028950104097100285
third,4382,1299,560.955,1.502489060163498,0.0002815335105608034
third,4382,1300,561.155,1.5014930665493011,0.000280436386429511
third,4382,1301,561.355,1.500493973493576,0.00027958015951597777
third,4382,1302,561.555,1.499494045972824,0.00027293693946367774
third,4382,1303,561.755,1.498488038778305,0.00027570293605730335
third,4382,1304,561.955,1.4974859654903412,0.0002726570393728736
third,4382,1305,562.155,1.4964860379695892,0.00027105304927938493
third,4382,1306,562.355,1.4954889714717865,0.00026970449984784167
third,4382,1307,562.555,1.4944840371608734,0.0002673019424553967
third,4382,1308,562.755,1.4934880435466766,0.000270425477627225
third,4382,1309,562.955,1.4924889504909515,0.0002649160586075491
third,4382,1310,563.155,1.491491049528122,0.0002628876154022532
third,4382,1311,563.355,1.4904930293560028,0.0002619784542693079
third,4382,1312,563.555,1.4894879758358002,0.000264824660161173
third,4382,1313,563.755,1.4884880483150482,0.00025793858417809217
third,4382,1314,563.955,1.4874889552593231,0.000255725091560069
third,4382,1315,564.155,1.4864949882030487,0.0002532027343824329
third,4382,1316,564.355,1.4854889810085297,0.0002488510861459845
third,4382,1317,564.555,1.4845020473003387,0.00025559637963062904
third,4382,1318,564.755,1.4834940135478973,0.0002505030647085054
third,4382,1319,564.955,1.4824939668178558,0.0002480812384767092
third,4382,1320,565.155,1.4814949929714203,0.00025020161877446225
third,4382,1321,565.355,1.48049995303154,0.00023985464378547416
third,4382,1322,565.555,1.4794879853725433,0.0002503674727995766
third,4382,1323,565.755,1.4784890115261078,0.0002451344526711786
third,4382,1324,565.955,1.4774880111217499,0.00023986671435447053
third,4382,1325,566.155,1.4764899909496307,0.00024176438898165372
third,4382,1326,566.355,1.4754889905452728,0.00023633172702851662
third,4382,1327,566.555,1.4744870364665985,0.000245624694056603
third,4382,1328,566.755,1.4734990298748016,0.00024088193979754214
third,4382,1329,566.955,1.472493976354599,0.00023506882232384818
third,4382,1330,567.155,1.4714899957180023,0.00023660242116811867
third,4382,1331,567.355,1.4704990088939667,0.00023008326110183204
third,4382,1332,567.555,1.4694909751415253,0.0002288964768819703
third,4382,1333,567.755,1.4684899747371674,0.0002317798003855971
third,4382,1334,567.955,1.4674870669841766,0.00023314125283917096
third,4382,1335,568.155,1.4664929807186127,0.00023077231185896128
third,4382,1336,568.355,1.4654930531978607,0.00022388503616415465
third,4382,1337,568.555,1.464497059583664,0.00022423995496369077
third,4382,1338,568.755,1.4634890258312225,0.0002234856545790254
third,4382,1339,568.955,1.4624910056591034,0.00022205408019927388
third,4382,1340,569.155,1.4614929854869843,0.0002261686751922683
third,4382,1341,569.355,1.460496038198471,0.00022584911116277424
third,4382,1342,569.555,1.4594930112361908,0.00022549482894497017
third,4382,1343,569.755,1.4584879577159882,0.00022143020561794246
third,4382,1344,569.955,1.4574950635433197,0.0002186362973637573
third,4382,1345,570.155,1.4565000236034393,0.00022030725095867608
third,4382,1346,570.355,1.455496996641159,0.0002127950233903761
third,4382,1347,570.555,1.4544930160045624,0.00021626794399745415
third,4382,1348,570.755,1.4534959495067596,0.00021646998524564484
third,4382,1349,570.955,1.4524860084056854,0.0002116226112273112
third,4382,1350,571.155,1.451492041349411,0.00021589353600335188
third,4382,1351,571.355,1.4504960477352142,0.00021285420100754487
third,4382,1352,571.555,1.449498027563095,0.00021269302340976985
third,4382,1353,571.755,1.4484910666942596,0.00021110252395221832
third,4382,1354,571.955,1.4474910199642181,0.00020910542015526993
third,4382,1355,572.155,1.4464980065822601,0.00021155452146589358
third,4382,1356,572.355,1.4454970061779022,0.00020582472274736116
third,4382,1357,572.555,1.444493979215622,0.00021044564505647088
third,4382,1358,572.755,1.443492978811264,0.00021165279989175851
third,4382,1359,572.955,1.4424889981746674,0.00020736865380282125
third,4382,1360,573.155,1.4414879977703094,0.00020763014199122123
third,4382,1361,573.355,1.4404910504817963,0.00019922541459261691
third,4382,1362,573.555,1.4394859969615936,0.00020733792649229297
third,4382,1363,573.755,1.4384909570217133,0.00020420004374758057
third,4382,1364,573.955,1.4374969899654388,0.00020398508723540288
third,4382,1365,574.155,1.436488002538681,0.0002057074692890983
third,4382,1366,574.355,1.4354910552501678,0.00019667887955111894
third,4382,1367,574.555,1.4344919621944427,0.00020010756996977522
third,4382,1368,574.755,1.4334870278835297,0.0001995331651341987
third,4382,1369,574.955,1.4324810206890106,0.0002009943160805782
third,4382,1370,575.155,1.4314920604228973,0.00020170666328070958
third,4382,1371,575.355,1.4304870069026947,0.00019460679377130772
third,4382,1372,575.555,1.4294860064983368,0.00019955785716022878
third,4382,1373,575.755,1.4284890592098236,0.0002015345413739257
third,4382,1374,575.955,1.4274919927120209,0.00019943488670833375
third,4382,1375,576.155,1.4264900386333466,0.0001999687951521862
third,4382,1376,576.355,1.4254929721355438,0.00019074707631026497
third,4382,1377,576.555,1.4244819581508636,0.0001938065125984574
third,4382,1378,576.755,1.4234879910945892,0.00019034077801977778
third,4382,1379,576.955,1.42248997092247,0.00018738532490912603
third,4382,1380,577.155,1.42147895693779,0.00019182638839501608
third,4382,1381,577.355,1.4204950034618378,0.00018339001553915454
third,4382,1382,577.555,1.4194880425930023,0.00018537503652515017
third,4382,1383,577.755,1.4184859693050385,0.00018515032317373306
third,4382,1384,577.955,1.417479008436203,0.00018626439017266333
third,4382,1385,578.155,1.4164839684963226,0.00018895716762514568
third,4382,1386,578.355,1.4154870212078094,0.0001861543472267117
third,4382,1387,578.555,1.4144830405712128,0.00018455781248466195
third,4382,1388,578.755,1.41348597407341,0.00018226130716038688
third,4382,1389,578.955,1.412494033575058,0.0001820153050468149
third,4382,1390,579.155,1.4114830195903778,0.00018451066871062036
third,4382,1391,579.355,1.410487025976181,0.0001805633233257683
third,4382,1392,579.555,1.4094899594783783,0.00018484028338630712
third,4382,1393,579.755,1.4084959924221039,0.0001801024136678442
third,4382,1394,579.955,1.4074890315532684,0.00017943488427004113
third,4382,1395,580.155,1.406480997800827,0.00018020671513625092
third,4382,1396,580.355,1.4054900109767914,0.00017577806499413607
third,4382,1397,580.555,1.4044899642467499,0.0001776823257938548
third,4382,1398,580.755,1.4034830033779144,0.00017573208420595114
third,4382,1399,580.955,1.402482956647873,0.00017682831467442735
third,4382,1400,581.155,1.4014869630336761,0.00017271402573034258
third,4382,1401,581.355,1.4004870355129242,0.00017379647175592844
third,4382,1402,581.555,1.3994929492473602,0.0001745525104984006
third,4382,1403,581.755,1.3984880149364471,0.00017484471375537247
third,4382,1404,581.955,1.3974950015544891,0.00017358959493496537
third,4382,1405,582.155,1.3964910209178925,0.00017394244484387233
third,4382,1406,582.355,1.3955000340938568,0.00017199332951595614
third,4382,1407,582.555,1.3945010602474213,0.0001726660372613104
third,4382,1408,582.755,1.3934909999370575,0.0001697968042494836
third,4382,1409,582.955,1.3924870193004608,0.0001720246689243037
third,4382,1410,583.155,1.3914969861507416,0.00017276661717497584
third,4382,1411,583.355,1.3904939591884613,0.00016689827623602569
third,4382,1412,583.555,1.3894949853420258,0.00016935690178871747
third,4382,1413,583.755,1.3884839713573456,0.00016759082819268128
third,4382,1414,583.955,1.3874879777431488,0.00017041319899546335
third,4382,1415,584.155,1.3864899575710297,0.00016617819211945853
third,4382,1416,584.355,1.3854959905147552,0.0001653431805163418
third,4382,1417,584.555,1.3844930231571198,0.00016667590109827824
third,4382,1418,584.755,1.3834830224514008,0.00016415611473148318
third,4382,1419,584.955,1.3824850022792816,0.000162314483780634
third,4382,1420,585.155,1.3814890086650848,0.00016169150286211875
third,4382,1421,585.355,1.3804869949817657,0.00016053288738390067
third,4382,1422,585.555,1.3794769942760468,0.00016244492182592436
third,4382,1423,585.755,1.378486007452011,0.00016013921055044717
third,4382,1424,585.955,1.3774860203266144,0.00016031276476612818
third,4382,1425,586.155,1.3764890134334564,0.00015637261765163096
third,4382,1426,586.355,1.3754840195178986,0.00015534300790980606
third,4382,1427,586.555,1.3744849860668182,0.00015559590224482322
third,4382,1428,586.755,1.3734799921512604,0.000156735530448687
third,4382,1429,586.955,1.372490018606186,0.0001590377894924634
third,4382,1430,587.155,1.3714880049228668,0.00015867370146759431
third,4382,1431,587.355,1.3704840242862701,0.00016048318504097443
third,4382,1432,587.555,1.3694870173931122,0.0001591579320524333
third,4382,1433,587.755,1.368485003709793,0.00015447351071555063
third,4382,1434,587.955,1.3674860298633575,0.00015509013805870169
third,4382,1435,588.155,1.3664869964122772,0.00015361489662052213
third,4382,1436,588.355,1.3654890358448029,0.00015462435610213605
third,4382,1437,588.555,1.3644860088825226,0.00016083719793573805
third,4382,1438,588.755,1.3634829819202423,0.0001599906544097059
third,4382,1439,588.955,1.3624860346317291,0.00015897028734495228
third,4382,1440,589.155,1.3614859879016876,0.00015697146967410988
third,4382,1441,589.355,1.3604809939861298,0.00015721857356375656
third,4382,1442,589.555,1.3594830334186554,0.00015923778633393767
third,4382,1443,589.755,1.3584800064563751,0.0001558961851930097
third,4382,1444,589.955,1.3574800193309784,0.0001587291820139346
third,4382,1445,590.155,1.3564870059490204,0.00015515853386902895
third,4382,1446,590.355,1.3554830253124237,0.00015289853405869625
third,4382,1447,590.555,1.3544789850711823,0.00015665392556741948
third,4382,1448,590.755,1.3534879982471466,0.00015404449135401145
third,4382,1449,590.955,1.3524809777736664,0.00015410251822727997
third,4382,1450,591.155,1.3514800369739532,0.00015480883014291316
third,4382,1451,591.355,1.3504870235919952,0.00015499533634845031
third,4382,1452,591.555,1.3494919836521149,0.00015440569027717348
third,4382,1453,591.755,1.348490983247757,0.00014921868766282955
third,4382,1454,591.955,1.3474840223789215,0.00015144395704289585
third,4382,1455,592.155,1.3464840352535248,0.00015770964740221522
third,4382,1456,592.355,1.3454900085926056,0.0001516879147497514
third,4382,1457,592.555,1.344482034444809,0.00015365971442285041
third,4382,1458,592.755,1.3434859812259674,0.0001506043057383089
third,4382,1459,592.955,1.342488020658493,0.0001500152472809386
third,4382,1460,593.155,1.3414889872074127,0.00014702936066671185
third,4382,1461,593.355,1.3404860198497772,0.00014970316308679626
third,4382,1462,593.555,1.3394840061664581,0.00014660894740051186
third,4382,1463,593.755,1.3384880125522614,0.00014354319426282438
third,4382,1464,593.955,1.3374870121479034,0.00014551529998483304
third,4382,1465,594.155,1.3364839851856232,0.00014483658143889336
third,4382,1466,594.355,1.3354879915714264,0.00014768278733075853
third,4382,1467,594.555,1.3344909846782684,0.00014898307897022908
third,4382,1468,594.755,1.3334890305995941,0.00014512738911283724
third,4382,1469,594.955,1.3324889838695526,0.00014901380628075736
third,4382,1470,595.155,1.331485003232956,0.00014714343121631442
third,4382,1471,595.355,1.3304869830608368,0.00014911007702577504
third,4382,1472,595.555,1.3294900357723236,0.00015209193603635086
third,4382,1473,595.755,1.3284780085086823,0.00014542824743297384
third,4382,1474,595.955,1.3274810016155243,0.00014656411735622718
third,4382,1475,596.155,1.3264800012111664,0.00014489777897886582
third,4382,1476,596.355,1.3254850208759308,0.0001455779298337026
third,4382,1477,596.555,1.3244809806346893,0.00014506588552395516
third,4382,1478,596.755,1.323488026857376,0.00014221391367063232
third,4382,1479,596.955,1.3224870264530182,0.00014396129379926745
third,4382,1480,597.155,1.321483999490738,0.00014187284052376848
third,4382,1481,597.355,1.3204890191555023,0.00014451587890745545
third,4382,1482,597.555,1.3194840252399445,0.00014457137169575213
third,4382,1483,597.755,1.318483978509903,0.00014368485818212046
third,4382,1484,597.955,1.3174870312213898,0.00014341189928058704
third,4382,1485,598.155,1.3164810240268707,0.00014043376182475248
third,4382,1486,598.355,1.3154899775981903,0.0001437854503377423
third,4382,1487,598.555,1.3144910037517548,0.0001440592906601355
third,4382,1488,598.755,1.313487023115158,0.00014096882101250518
third,4382,1489,598.955,1.3124860227108002,0.00013814100253913144
third,4382,1490,599.155,1.3114890158176422,0.00013705190913122813
third,4382,1491,599.355,1.3104930222034454,0.0001404271389263478
third,4382,1492,599.555,1.309488981962204,0.00014115615967107655
third,4382,1493,599.755,1.3084929883480072,0.00014012716202707097
third,4382,1494,599.955,1.3074890077114105,0.00014205703299954872
third,4382,1495,600.155,1.3064949810504913,0.00014340326870133506
third,4382,1496,600.355,1.305489033460617,0.00014004383102995304
third,4382,1497,600.555,1.304491013288498,0.00014050416531592703
third,4382,1498,600.755,1.3034889996051788,0.00014054182157376965
third,4382,1499,600.955,1.3024860322475433,0.0001391636588497292
third,4382,1500,601.155,1.3014880120754242,0.00013789615116945972
third,4382,1501,601.355,1.300485998392105,0.00013792375678110962
third,4382,1502,601.555,1.299483984708786,0.00013590969787456695
third,4382,1503,601.755,1.2984839975833893,0.00013092529963840745
third,4382,1504,601.955,1.2974840104579926,0.0001302997356670948
third,4382,1505,602.155,1.2964880168437958,0.00013100030610518304
third,4382,1506,602.355,1.2954820096492767,0.00012988104851674519
third,4382,1507,602.555,1.29448202252388,0.00012917589958696867
third,4382,1508,602.755,1.293481022119522,0.00012577277037324584
third,4382,1509,602.955,1.2924810349941254,0.00012425069120993435
third,4382,1510,603.155,1.2914800345897675,0.000124475992175258
third,4382,1511,603.355,1.2904749810695648,0.00012666760841721983
third,4382,1512,603.555,1.289478987455368,0.00012464177274863403
third,4382,1513,603.755,1.2884829938411713,0.00012073376076964945
third,4382,1514,603.955,1.2874769866466522,0.00012003840540498152
third,4382,1515,604.155,1.286488026380539,0.0001213650907024198
third,4382,1516,604.355,1.2854799926280975,0.00012005589916065678
third,4382,1517,604.555,1.2844800055027008,0.00012229151299386908
third,4382,1518,604.755,1.2834869921207428,0.00012317884671857857
third,4382,1519,604.955,1.2824809849262238,0.00012380182763709383
third,4382,1520,605.155,1.2814830243587494,0.00012289207889024198
third,4382,1521,605.355,1.2804820239543915,0.00011903381822200915
third,4382,1522,605.555,1.2794840037822723,0.00012053376392817517
third,4382,1523,605.755,1.278490036725998,0.00012260673112884617
third,4382,1524,605.955,1.2774849832057953,0.00012106453843119285
third,4382,1525,606.155,1.2764780223369598,0.00012010819679833678
third,4382,1526,606.355,1.2754829823970795,0.0001206481405266874
third,4382,1527,606.555,1.274476021528244,0.00012021253499261266
third,4382,1528,606.755,1.2734880149364471,0.0001213441079891746
third,4382,1529,606.955,1.2724830210208893,0.0001167582711270665
third,4382,1530,607.155,1.2714810073375702,0.00011755797692796669
third,4382,1531,607.355,1.2704820334911346,0.00011929846483515665
third,4382,1532,607.555,1.2694819867610931,0.00011767002755476562
third,4382,1533,607.755,1.2684849798679352,0.00011696170795828517
third,4382,1534,607.955,1.2674830257892609,0.00011611203049141827
third,4382,1535,608.155,1.2664799988269806,0.00011288273705837334
third,4382,1536,608.355,1.265489012002945,0.0001146123051404672
third,4382,1537,608.555,1.2644779980182648,0.0001141646290373961
third,4382,1538,608.755,1.2634759843349457,0.00011623558855721982
third,4382,1539,608.955,1.2624780237674713,0.00011547582826000639
third,4382,1540,609.155,1.2614760100841522,0.00011195575163693033
third,4382,1541,609.355,1.2604790031909943,0.00011396868428348552
third,4382,1542,609.555,1.2594729959964752,0.00010988108280432172
third,4382,1543,609.755,1.2584820091724396,0.00010869230314556911
third,4382,1544,609.955,1.2574860155582428,0.00010891238903747242
third,4382,1545,610.155,1.2564789950847626,0.00011107504081062553
third,4382,1546,610.355,1.2554819881916046,0.00011143910435158183
third,4382,1547,610.555,1.254478007555008,0.00010687854712941034
third,4382,1548,610.755,1.2534870207309723,0.0001108115326994219
third,4382,1549,610.955,1.2524860203266144,0.00011253823616372149
third,4382,1550,611.155,1.2514789998531342,0.00011477784087471552
third,4382,1551,611.355,1.2504869997501373,0.00011333391436097076
third,4382,1552,611.555,1.2494820058345795,0.0001077635916082757
third,4382,1553,611.755,1.2484770119190216,0.00011162415376430908
third,4382,1554,611.955,1.2474879920482635,0.00010404179202787501
third,4382,1555,612.155,1.2464859783649445,9.979187444899234e-05
third,4382,1556,612.355,1.2454719841480255,0.0001028297771359022
third,4382,1557,612.555,1.2444790303707123,9.977376247451959e-05
third,4382,1558,612.755,1.2434749901294708,9.901025613865212e-05
third,4382,1559,612.955,1.2424770295619965,9.911401283999968e-05
third,4382,1560,613.155,1.2414840161800385,0.00010011081413871071
third,4382,1561,613.355,1.2404830157756805,0.00010534006374454192
third,4382,1562,613.555,1.2394820153713226,0.00010333950771589275
third,4382,1563,613.755,1.2384789884090424,0.00010422800442645889
third,4382,1564,613.955,1.2374819815158844,0.00010079873863585247
third,4382,1565,614.155,1.23648002743721,0.0001025889594908596
third,4382,1566,614.355,1.2354840338230133,0.00010441362921113627
third,4382,1567,614.555,1.2344749867916107,0.00010043668277574343
third,4382,1568,614.755,1.2334760129451752,9.833498982441324e-05
third,4382,1569,614.955,1.232477992773056,9.605370125192567e-05
third,4382,1570,615.155,1.231475979089737,0.00010069271717257353
third,4382,1571,615.355,1.2304820120334625,0.00010170991969160145
third,4382,1572,615.555,1.2294749915599823,9.865249720523448e-05
third,4382,1573,615.755,1.2284760177135468,9.956026275515183e-05
third,4382,1574,615.955,1.22748401761055,9.799732606240283e-05
third,4382,1575,616.155,1.226483017206192,0.00010032749064576058
third,4382,1576,616.355,1.2254830300807953,0.0001032538874729307
third,4382,1577,616.555,1.2244820296764374,9.964045369045679e-05
third,4382,1578,616.755,1.223482996225357,0.00010256770133359571
third,4382,1579,616.955,1.2224790155887604,0.00010302285727201851
third,4382,1580,617.155,1.2214780151844025,0.0001028713997876138
third,4382,1581,617.355,1.2204820215702057,0.00010419294346337006
third,4382,1582,617.555,1.2194829881191254,0.00010083267333895381
third,4382,1583,617.755,1.2184920012950897,0.00010689202552339108
third,4382,1584,617.955,1.2174859941005707,0.00010542452100164733
third,4382,1585,618.155,1.2164870202541351,0.00010627225199744887
third,4382,1586,618.355,1.2154870331287384,0.00010599115219491891
third,4382,1587,618.555,1.2144909799098969,0.00010320616832693898
third,4382,1588,618.755,1.2134869992733002,0.00010309039614539878
third,4382,1589,618.955,1.212484985589981,9.941627898512063e-05
third,4382,1590,619.155,1.2114839851856232,0.0001005372443264743
third,4382,1591,619.355,1.2104810178279877,0.00010183779916800716
third,4382,1592,619.555,1.2094840109348297,0.00010212515461025026
third,4382,1593,619.755,1.208484023809433,0.0001024863535334123
third,4382,1594,619.955,1.207483023405075,9.886831677533734e-05
third,4382,1595,620.155,1.2064820230007172,0.00010343119996922214
third,4382,1596,620.355,1.2054910361766815,0.00010143695466908982
third,4382,1597,620.555,1.2044859826564789,0.00010280013935949225
third,4382,1598,620.755,1.203480988740921,9.999528679629822e-05
third,4382,1599,620.955,1.2024810016155243,0.00010011484174236163
